Id,Activity
144642,walking
144643,walking
144645,walking
144647,walking
144648,walking
144650,walking
144652,walking
144657,walking
144658,walking
144659,walking
144661,walking
144664,walking
144665,walking
144671,walking
144672,walking
144677,walking
144678,walking
144680,walking
144683,walking
144684,walking
144688,walking
144690,walking
144691,walking
144693,walking
144700,walking
144702,walking
144703,walking
144708,walking
144709,walking
144710,walking
144711,walking
144712,walking
144716,walking
144720,walking
144727,walking
144729,walking
144737,walking
144739,walking
144740,walking
144741,walking
144745,walking
144746,walking
144747,walking
144748,walking
144752,walking
144758,walking
144762,walking
144765,walking
144771,sittingdown
144778,walking
144782,walking
144788,walking
144789,walking
144791,walking
144792,walking
144797,walking
144798,walking
144800,walking
144804,walking
144806,walking
144810,walking
144813,walking
144817,walking
144826,walking
144839,walking
144840,walking
144843,walking
144846,walking
144850,walking
144855,walking
144857,walking
144866,walking
144868,walking
144869,walking
144874,walking
144880,walking
144882,walking
144884,walking
144899,walking
144900,walking
144902,walking
144903,walking
144904,walking
144907,walking
144910,walking
144911,walking
144912,walking
144913,walking
144916,walking
144923,walking
144924,walking
144925,walking
144927,walking
144930,walking
144932,walking
144936,walking
144940,walking
144943,walking
144944,walking
144949,walking
144951,walking
144953,walking
144959,walking
144960,walking
144970,walking
144974,walking
144977,walking
144980,walking
144987,walking
144990,walking
144991,walking
144993,walking
144994,walking
144996,walking
144997,walking
145000,walking
145003,walking
145004,walking
145006,sittingdown
145007,walking
145009,walking
145010,walking
145012,walking
145017,walking
145021,walking
145025,walking
145034,walking
145036,walking
145038,walking
145042,walking
145043,walking
145047,walking
145055,walking
145056,walking
145061,walking
145064,walking
145085,walking
145087,walking
145088,walking
145090,walking
145093,walking
145097,walking
145099,walking
145100,walking
145102,walking
145104,walking
145108,walking
145110,walking
145116,walking
145123,walking
145125,walking
145126,walking
145128,walking
145129,walking
145132,walking
145136,walking
145141,walking
145144,walking
145146,walking
145147,walking
145153,walking
145157,walking
145158,walking
145160,walking
145171,walking
145174,walking
145176,walking
145182,walking
145185,walking
145187,walking
145191,walking
145194,walking
145197,walking
145199,walking
145201,walking
145211,walking
145213,walking
145217,walking
145225,walking
145230,walking
145231,walking
145237,walking
145240,walking
145243,walking
145245,walking
145247,walking
145251,walking
145253,walking
145259,walking
145260,walking
145261,walking
145262,walking
145267,walking
145269,walking
145278,walking
145279,walking
145280,walking
145281,walking
145282,walking
145283,walking
145287,walking
145288,walking
145293,walking
145294,walking
145295,walking
145300,walking
145301,walking
145305,walking
145309,walking
145312,walking
145313,walking
145317,walking
145318,walking
145319,walking
145320,walking
145325,walking
145328,walking
145330,walking
145331,walking
145346,walking
145347,walking
145354,walking
145355,walking
145357,walking
145361,walking
145362,walking
145364,walking
145365,walking
145366,walking
145368,walking
145371,walking
145373,walking
145374,walking
145376,walking
145381,walking
145390,walking
145394,walking
145397,walking
145399,walking
145402,walking
145406,walking
145407,walking
145408,walking
145409,walking
145415,walking
145419,walking
145424,walking
145427,walking
145428,walking
145430,walking
145431,walking
145435,walking
145438,walking
145440,walking
145441,walking
145455,walking
145456,walking
145464,walking
145472,walking
145477,walking
145479,walking
145482,walking
145483,walking
145484,walking
145485,walking
145488,walking
145489,walking
145491,walking
145492,walking
145493,walking
145496,walking
145501,walking
145506,walking
145508,walking
145514,walking
145520,walking
145523,walking
145527,walking
145531,walking
145534,walking
145535,walking
145540,walking
145544,walking
145545,walking
145546,walking
145550,walking
145552,walking
145554,walking
145556,walking
145557,walking
145560,walking
145563,walking
145566,walking
145570,walking
145578,walking
145583,walking
145584,walking
145585,walking
145586,walking
145603,walking
145604,walking
145605,walking
145609,walking
145612,walking
145615,sittingdown
145617,walking
145619,walking
145622,walking
145624,walking
145629,walking
145630,walking
145633,walking
145634,walking
145636,walking
145640,walking
145643,walking
145647,walking
145653,walking
145656,walking
145660,walking
145666,walking
145667,walking
145668,walking
145669,walking
145670,walking
145671,walking
145674,walking
145676,walking
145681,walking
145687,walking
145689,walking
145693,walking
145694,walking
145695,walking
145698,walking
145699,walking
145700,walking
145703,walking
145708,walking
145710,walking
145711,walking
145714,walking
145716,walking
145730,walking
145734,walking
145735,walking
145736,walking
145743,walking
145744,walking
145747,walking
145748,walking
145750,walking
145753,walking
145762,walking
145763,walking
145772,walking
145774,walking
145777,walking
145779,walking
145783,walking
145787,walking
145788,sittingdown
145791,walking
145794,walking
145796,walking
145797,walking
145799,walking
145801,walking
145804,walking
145808,walking
145809,walking
145810,walking
145813,walking
145817,walking
145819,walking
145823,walking
145827,walking
145828,walking
145830,walking
145839,walking
145840,walking
145841,walking
145842,walking
145845,walking
145847,walking
145855,walking
145860,walking
145862,walking
145865,walking
145869,walking
145875,walking
145878,walking
145880,walking
145881,walking
145887,walking
145888,walking
145889,walking
145891,walking
145897,walking
145899,walking
145909,walking
145910,walking
145914,walking
145916,walking
145919,walking
145923,walking
145924,walking
145925,walking
145926,walking
145927,walking
145928,walking
145929,walking
145931,walking
145937,walking
145940,walking
145942,walking
145946,walking
145947,walking
145950,walking
145954,walking
145957,walking
145960,walking
145962,walking
145966,walking
145969,walking
145971,walking
145973,walking
145974,walking
145975,walking
145976,walking
145987,walking
145990,walking
145999,walking
146002,walking
146003,walking
146004,walking
146011,walking
146016,walking
146020,walking
146023,walking
146025,walking
146027,walking
146028,walking
146030,walking
146032,walking
146034,walking
146040,walking
146041,walking
146043,walking
146045,walking
146046,walking
146054,walking
146056,walking
146058,walking
146060,walking
146063,walking
146067,walking
146069,walking
146075,walking
146078,walking
146081,walking
146082,walking
146088,walking
146089,walking
146090,walking
146096,walking
146101,walking
146102,walking
146118,walking
146120,walking
146122,walking
146123,walking
146124,walking
146125,walking
146134,walking
146140,sittingdown
146142,sittingdown
146145,walking
146146,walking
146149,sittingdown
146150,walking
146153,walking
146157,walking
146158,walking
146160,walking
146163,walking
146164,walking
146166,walking
146170,walking
146171,walking
146172,walking
146173,walking
146174,walking
146175,walking
146178,walking
146179,walking
146181,walking
146187,walking
146192,walking
146195,walking
146196,walking
146198,walking
146200,walking
146201,walking
146202,walking
146205,walking
146206,walking
146210,walking
146211,walking
146213,walking
146217,walking
146219,walking
146220,walking
146226,walking
146233,walking
146238,walking
146241,walking
146243,walking
146244,walking
146252,walking
146254,walking
146255,walking
146256,walking
146265,walking
146267,walking
146271,walking
146272,walking
146274,walking
146276,walking
146277,walking
146278,walking
146282,walking
146283,walking
146287,walking
146290,walking
146292,walking
146293,walking
146297,walking
146298,walking
146299,walking
146303,walking
146305,walking
146309,walking
146314,walking
146320,walking
146326,walking
146332,walking
146336,walking
146338,walking
146340,walking
146343,walking
146344,walking
146349,walking
146350,walking
146354,walking
146362,walking
146364,walking
146367,walking
146372,walking
146376,walking
146378,walking
146379,walking
146381,walking
146384,walking
146392,walking
146395,walking
146396,walking
146402,walking
146404,walking
146405,walking
146409,walking
146410,walking
146418,walking
146422,walking
146428,walking
146429,walking
146436,walking
146437,walking
146440,walking
146444,walking
146447,walking
146449,walking
146455,walking
146460,walking
146462,walking
146464,walking
146467,walking
146470,walking
146483,walking
146486,sittingdown
146490,walking
146502,sittingdown
146513,walking
146516,walking
146517,walking
146518,walking
146519,walking
146521,walking
146544,walking
146549,walking
146550,walking
146557,walking
146566,walking
146571,walking
146573,walking
146574,walking
146575,walking
146579,walking
146581,walking
146583,walking
146585,walking
146590,walking
146595,walking
146604,walking
146605,walking
146615,walking
146616,walking
146621,walking
146623,walking
146625,walking
146629,walking
146634,walking
146640,walking
146641,walking
146643,walking
146644,walking
146645,walking
146648,walking
146649,walking
146653,walking
146657,walking
146661,walking
146662,walking
146663,walking
146666,walking
146670,walking
146677,walking
146678,walking
146681,walking
146683,walking
146688,walking
146689,walking
146691,walking
146692,walking
146696,walking
146702,walking
146703,walking
146708,walking
146709,walking
146710,walking
146718,walking
146722,walking
146724,walking
146728,walking
146729,walking
146732,walking
146734,walking
146740,walking
146741,walking
146742,walking
146745,walking
146748,walking
146754,walking
146756,walking
146757,walking
146758,walking
146760,walking
146763,walking
146766,walking
146767,walking
146769,walking
146770,walking
146774,walking
146775,walking
146776,walking
146779,walking
146783,walking
146785,walking
146791,walking
146793,walking
146795,walking
146797,walking
146798,walking
146799,walking
146801,walking
146805,walking
146810,walking
146813,walking
146817,walking
146818,walking
146819,walking
146821,walking
146823,walking
146826,walking
146828,walking
146830,walking
146836,walking
146837,walking
146843,walking
146844,walking
146845,walking
146846,walking
146851,walking
146863,walking
146864,walking
146867,walking
146868,walking
146871,walking
146872,walking
146877,walking
146880,walking
146881,walking
146883,walking
146887,walking
146890,walking
146894,walking
146899,walking
146909,walking
146912,walking
146921,walking
146922,walking
146924,walking
146925,walking
146926,walking
146927,walking
146931,walking
146932,walking
146935,walking
146936,walking
146938,walking
146944,walking
146945,walking
146946,walking
146949,walking
146951,walking
146953,walking
146955,walking
146957,walking
146958,walking
146962,walking
146971,walking
146972,walking
146973,walking
146975,walking
146976,walking
146977,walking
146980,walking
146985,walking
146986,walking
146990,walking
146995,walking
146996,walking
146998,walking
146999,walking
147008,walking
147010,walking
147012,walking
147013,walking
147014,walking
147016,walking
147018,walking
147019,walking
147020,walking
147022,walking
147023,walking
147035,walking
147039,walking
147041,walking
147044,walking
147048,walking
147051,walking
147055,walking
147057,sitting
147062,walking
147064,walking
147066,walking
147073,walking
147079,walking
147081,walking
147082,walking
147085,walking
147087,walking
147088,walking
147089,walking
147090,walking
147096,walking
147098,walking
147100,walking
147103,sittingdown
147110,walking
147113,walking
147114,walking
147117,walking
147118,walking
147119,walking
147126,walking
147127,walking
147133,walking
147136,walking
147139,walking
147140,walking
147142,walking
147143,walking
147146,walking
147147,walking
147148,walking
147149,walking
147150,walking
147155,walking
147156,walking
147157,walking
147158,walking
147165,walking
147177,walking
147179,walking
147180,walking
147181,walking
147187,walking
147188,walking
147189,walking
147190,walking
147198,walking
147199,walking
147201,walking
147203,walking
147205,walking
147206,walking
147217,walking
147220,walking
147226,walking
147227,walking
147228,walking
147229,walking
147235,walking
147237,walking
147238,walking
147243,walking
147246,walking
147250,walking
147258,sittingdown
147261,walking
147263,walking
147264,walking
147265,walking
147266,walking
147268,walking
147269,walking
147271,walking
147272,walking
147276,walking
147279,walking
147286,walking
147287,walking
147289,walking
147291,walking
147292,walking
147301,walking
147305,walking
147306,walking
147313,walking
147315,walking
147320,walking
147321,walking
147323,walking
147324,walking
147327,walking
147329,walking
147330,walking
147334,walking
147336,walking
147337,walking
147338,walking
147343,walking
147345,walking
147346,walking
147347,walking
147349,walking
147351,walking
147352,walking
147353,walking
147358,walking
147363,walking
147364,walking
147365,walking
147366,walking
147368,walking
147369,walking
147372,walking
147376,walking
147379,walking
147380,walking
147381,walking
147385,walking
147386,walking
147387,walking
147389,walking
147392,walking
147396,walking
147397,walking
147402,walking
147403,walking
147407,walking
147409,walking
147412,walking
147413,walking
147415,walking
147421,walking
147422,walking
147426,walking
147427,walking
147428,walking
147429,walking
147432,walking
147437,walking
147441,walking
147443,walking
147448,walking
147450,walking
147451,walking
147462,walking
147465,walking
147467,walking
147479,walking
147480,walking
147486,walking
147487,walking
147491,walking
147492,walking
147496,walking
147498,walking
147500,walking
147501,walking
147504,walking
147510,sittingdown
147514,walking
147515,walking
147518,walking
147523,walking
147533,walking
147534,walking
147535,walking
147538,walking
147543,walking
147545,walking
147548,walking
147550,walking
147557,walking
147563,walking
147567,walking
147568,walking
147569,walking
147571,walking
147572,walking
147573,walking
147574,walking
147582,walking
147583,walking
147586,walking
147588,walking
147589,walking
147590,walking
147593,walking
147594,walking
147609,walking
147613,walking
147617,walking
147620,walking
147624,walking
147628,walking
147629,walking
147637,walking
147647,walking
147649,walking
147651,walking
147657,walking
147658,walking
147661,walking
147664,walking
147665,walking
147669,walking
147670,walking
147671,walking
147672,walking
147673,walking
147676,walking
147679,walking
147681,walking
147683,walking
147690,walking
147697,walking
147700,walking
147701,walking
147703,walking
147704,walking
147707,walking
147709,sittingdown
147720,walking
147722,walking
147725,walking
147726,walking
147727,walking
147731,walking
147738,walking
147740,walking
147742,walking
147744,walking
147746,walking
147747,walking
147756,walking
147757,walking
147765,walking
147768,walking
147769,walking
147770,walking
147777,walking
147779,walking
147780,walking
147782,walking
147790,walking
147792,walking
147794,walking
147796,walking
147800,walking
147801,walking
147805,walking
147811,walking
147815,walking
147816,walking
147821,walking
147822,walking
147824,walking
147827,walking
147833,walking
147840,walking
147843,walking
147849,walking
147850,walking
147853,walking
147856,walking
147857,walking
147863,walking
147864,walking
147865,walking
147867,walking
147870,walking
147871,walking
147884,walking
147885,sittingdown
147890,walking
147896,walking
147897,walking
147898,walking
147900,walking
147901,walking
147904,walking
147907,walking
147908,walking
147911,sittingdown
147912,walking
147913,walking
147916,walking
147918,walking
147922,walking
147924,walking
147927,walking
147929,walking
147932,walking
147935,walking
147937,walking
147940,walking
147945,walking
147949,walking
147951,walking
147952,walking
147954,walking
147957,walking
147964,walking
147965,sittingdown
147966,walking
147967,walking
147968,walking
147973,walking
147974,walking
147978,walking
147982,walking
147990,walking
147992,walking
147994,walking
147995,walking
147996,walking
147997,walking
147999,walking
148003,walking
148004,walking
148008,walking
148010,walking
148011,walking
148015,walking
148016,walking
148019,walking
148020,walking
148023,walking
148027,walking
148030,walking
148031,walking
148050,walking
148053,walking
148064,walking
148072,walking
148073,walking
148076,walking
148077,walking
148078,walking
148079,walking
148084,walking
148085,walking
148089,walking
148093,walking
148096,walking
148103,walking
148104,walking
148105,walking
148107,walking
148111,walking
148114,walking
148117,walking
148128,walking
148131,walking
148132,walking
148134,walking
148135,walking
148137,walking
148139,walking
148140,walking
148141,walking
148143,walking
148144,walking
148146,walking
148148,walking
148154,walking
148160,walking
148161,walking
148164,walking
148165,walking
148166,walking
148168,walking
148170,walking
148171,walking
148172,walking
148176,walking
148179,walking
148180,walking
148184,walking
148190,walking
148191,walking
148200,walking
148203,walking
148208,walking
148209,walking
148212,walking
148214,walking
148224,walking
148231,walking
148232,walking
148234,walking
148236,walking
148243,walking
148244,walking
148245,walking
148246,walking
148248,walking
148252,walking
148253,walking
148258,walking
148261,walking
148264,walking
148265,walking
148270,walking
148272,walking
148281,walking
148282,walking
148283,walking
148287,walking
148288,walking
148290,walking
148294,walking
148297,walking
148299,walking
148300,walking
148302,walking
148310,walking
148314,walking
148316,walking
148317,walking
148324,walking
148329,walking
148331,walking
148334,walking
148336,walking
148340,walking
148342,walking
148344,walking
148345,walking
148348,walking
148355,walking
148361,walking
148370,walking
148371,walking
148372,walking
148376,walking
148383,walking
148384,walking
148386,walking
148388,walking
148393,walking
148397,walking
148401,walking
148404,walking
148406,walking
148407,walking
148409,walking
148419,walking
148425,walking
148427,walking
148431,walking
148436,walking
148437,walking
148438,walking
148440,walking
148444,walking
148446,walking
148448,walking
148449,walking
148452,walking
148453,walking
148455,walking
148460,walking
148461,walking
148462,walking
148464,walking
148469,walking
148476,walking
148483,walking
148484,walking
148487,walking
148489,walking
148491,walking
148492,walking
148493,walking
148495,walking
148509,walking
148514,walking
148515,walking
148517,walking
148518,walking
148520,walking
148522,walking
148524,walking
148525,walking
148526,walking
148528,walking
148532,walking
148533,walking
148538,walking
148540,walking
148550,walking
148553,walking
148554,walking
148555,walking
148556,walking
148557,walking
148561,walking
148566,walking
148573,walking
148578,walking
148579,walking
148581,walking
148582,walking
148586,walking
148587,walking
148588,walking
148589,walking
148592,walking
148593,walking
148597,walking
148601,walking
148602,walking
148603,walking
148612,walking
148616,walking
148617,walking
148620,walking
148621,walking
148623,walking
148625,walking
148626,walking
148630,walking
148631,walking
148650,walking
148653,walking
148654,walking
148657,walking
148658,walking
148660,walking
148663,walking
148666,walking
148668,walking
148670,walking
148677,walking
148679,walking
148684,walking
148685,walking
148689,walking
148691,walking
148692,walking
148696,walking
148699,walking
148700,walking
148704,walking
148707,walking
148712,walking
148714,walking
148716,walking
148718,walking
148725,walking
148726,walking
148728,walking
148729,walking
148735,walking
148736,walking
148737,walking
148738,walking
148739,walking
148741,walking
148744,walking
148747,walking
148748,walking
148754,walking
148756,walking
148757,walking
148764,walking
148765,walking
148766,walking
148768,walking
148774,walking
148776,walking
148780,walking
148781,walking
148783,walking
148784,walking
148789,walking
148791,walking
148794,walking
148795,walking
148797,walking
148803,walking
148809,walking
148814,walking
148818,walking
148823,walking
148825,walking
148826,walking
148827,walking
148830,walking
148834,walking
148837,walking
148839,walking
148840,walking
148845,walking
148846,walking
148850,walking
148853,walking
148855,walking
148857,walking
148862,walking
148864,walking
148865,walking
148867,walking
148870,walking
148873,walking
148875,walking
148876,walking
148877,walking
148879,walking
148884,walking
148886,walking
148888,walking
148891,walking
148892,walking
148893,walking
148897,walking
148898,walking
148900,walking
148901,walking
148902,walking
148915,walking
148916,walking
148918,walking
148920,walking
148921,walking
148922,walking
148924,walking
148926,walking
148930,walking
148931,walking
148933,walking
148937,walking
148941,walking
148942,walking
148943,walking
148945,walking
148953,walking
148954,walking
148958,walking
148959,walking
148963,walking
148967,walking
148975,walking
148978,walking
148980,walking
148983,walking
148986,walking
148992,walking
148993,walking
148994,walking
149002,walking
149004,walking
149010,walking
149012,walking
149022,walking
149023,walking
149027,walking
149029,walking
149030,walking
149033,walking
149034,walking
149042,walking
149043,walking
149048,walking
149053,walking
149055,walking
149067,walking
149068,walking
149071,walking
149072,walking
149075,walking
149076,walking
149077,walking
149082,walking
149085,walking
149091,walking
149092,walking
149095,walking
149104,walking
149105,walking
149110,walking
149112,walking
149115,walking
149116,walking
149119,walking
149120,walking
149122,walking
149129,walking
149132,sittingdown
149136,walking
149138,walking
149140,walking
149142,walking
149143,walking
149145,walking
149147,walking
149148,walking
149154,walking
149159,walking
149160,walking
149166,walking
149174,walking
149177,walking
149178,walking
149179,walking
149182,walking
149190,walking
149191,walking
149195,walking
149197,walking
149198,walking
149200,walking
149203,walking
149204,walking
149205,walking
149207,walking
149212,walking
149215,walking
149217,walking
149220,walking
149224,walking
149226,walking
149227,walking
149228,walking
149237,walking
149242,walking
149243,walking
149244,walking
149245,walking
149249,walking
149250,walking
149252,walking
149254,walking
149255,walking
149256,walking
149259,walking
149260,walking
149263,walking
149267,walking
149277,walking
149283,walking
149293,walking
149294,walking
149295,walking
149297,walking
149300,walking
149301,walking
149307,walking
149312,walking
149315,walking
149319,walking
149323,walking
149329,walking
149331,walking
149339,walking
149340,walking
149347,walking
149348,walking
149350,walking
149356,walking
149361,walking
149362,walking
149368,walking
149376,walking
149383,walking
149386,walking
149387,walking
149388,walking
149390,walking
149391,walking
149394,walking
149395,walking
149396,walking
149400,walking
149402,walking
149404,walking
149408,walking
149413,walking
149417,sittingdown
149419,walking
149421,walking
149425,walking
149426,walking
149447,walking
149449,walking
149453,walking
149457,walking
149458,walking
149459,walking
149461,walking
149462,walking
149464,walking
149467,walking
149469,walking
149470,walking
149471,walking
149473,walking
149477,walking
149481,walking
149482,walking
149484,standing
149485,walking
149488,walking
149492,walking
149495,walking
149496,walking
149498,walking
149499,walking
149510,walking
149520,walking
149521,walking
149526,walking
149530,walking
149536,walking
149537,sittingdown
149541,walking
149543,walking
149545,walking
149549,walking
149553,walking
149563,walking
149564,walking
149566,walking
149567,walking
149570,walking
149571,walking
149572,standing
149575,walking
149579,walking
149580,walking
149585,walking
149588,walking
149593,walking
149596,walking
149601,walking
149606,walking
149608,walking
149610,walking
149611,walking
149612,walking
149617,walking
149618,walking
149619,walking
149621,walking
149629,walking
149631,walking
149632,walking
149633,walking
149634,walking
149641,standing
149647,walking
149649,walking
149650,walking
149651,walking
149652,walking
149653,walking
149660,walking
149661,walking
149667,walking
149673,walking
149678,walking
149685,walking
149686,walking
149690,walking
149691,standing
149694,walking
149697,walking
149705,walking
149707,walking
149708,walking
149710,walking
149712,walking
149713,walking
149725,walking
149726,walking
149727,walking
149730,walking
149732,walking
149734,walking
149736,walking
149740,walking
149741,walking
149742,walking
149745,walking
149749,walking
149753,walking
149754,walking
149755,walking
149756,walking
149759,walking
149760,walking
149767,walking
149768,walking
149770,walking
149772,walking
149774,walking
149776,walking
149777,walking
149780,walking
149784,walking
149786,walking
149788,walking
149793,walking
149795,walking
149796,walking
149798,walking
149800,walking
149801,walking
149803,walking
149808,walking
149811,walking
149812,walking
149814,walking
149817,walking
149818,walking
149819,walking
149824,walking
149825,walking
149826,sittingdown
149827,walking
149831,walking
149834,walking
149837,walking
149838,walking
149844,walking
149845,walking
149846,walking
149850,sittingdown
149853,walking
149859,walking
149860,walking
149862,walking
149863,walking
149864,walking
149869,walking
149870,walking
149874,walking
149888,walking
149889,walking
149893,walking
149898,walking
149900,walking
149904,walking
149905,walking
149906,walking
149907,walking
149914,walking
149916,walking
149919,walking
149921,walking
149926,standing
149927,walking
149929,walking
149931,walking
149935,walking
149939,walking
149942,walking
149943,walking
149948,walking
149950,walking
149955,walking
149956,walking
149957,walking
149959,walking
149960,walking
149963,standing
149966,walking
149967,walking
149968,walking
149969,walking
149970,walking
149972,sittingdown
149973,walking
149975,walking
149977,walking
149982,standing
149983,walking
149987,walking
149991,walking
149993,walking
149994,sittingdown
149995,walking
149997,walking
150000,walking
150001,walking
150005,walking
150006,walking
150018,walking
150019,walking
150030,walking
150041,walking
150042,walking
150043,walking
150050,walking
150063,walking
150064,walking
150066,walking
150070,walking
150071,walking
150079,walking
150080,walking
150082,walking
150089,walking
150090,walking
150094,walking
150095,walking
150096,walking
150098,walking
150102,walking
150103,walking
150104,walking
150106,walking
150107,walking
150109,walking
150110,walking
150113,walking
150114,walking
150120,walking
150122,walking
150126,walking
150129,walking
150130,walking
150132,walking
150133,walking
150140,walking
150142,walking
150143,walking
150147,walking
150149,walking
150151,walking
150154,walking
150155,walking
150159,walking
150168,walking
150170,walking
150173,walking
150176,walking
150182,sittingdown
150186,walking
150187,walking
150188,walking
150189,walking
150199,walking
150202,walking
150210,sittingdown
150213,walking
150214,walking
150216,walking
150218,walking
150221,walking
150224,walking
150226,walking
150230,walking
150236,walking
150239,walking
150241,walking
150243,walking
150244,walking
150249,walking
150253,walking
150258,walking
150261,walking
150264,walking
150265,walking
150269,walking
150272,walking
150273,walking
150277,walking
150278,walking
150279,walking
150281,walking
150283,walking
150286,walking
150288,walking
150289,walking
150291,walking
150292,walking
150295,walking
150298,walking
150299,walking
150301,walking
150302,standing
150307,walking
150311,walking
150317,walking
150321,walking
150322,walking
150326,walking
150333,walking
150335,walking
150336,walking
150339,walking
150345,walking
150347,walking
150351,walking
150352,walking
150357,walking
150358,walking
150359,walking
150360,walking
150364,walking
150370,walking
150372,walking
150374,walking
150376,walking
150380,walking
150383,walking
150390,walking
150393,walking
150394,walking
150397,walking
150401,walking
150402,walking
150404,walking
150410,walking
150411,walking
150412,walking
150414,walking
150415,walking
150418,walking
150434,walking
150438,walking
150439,walking
150445,walking
150449,sittingdown
150456,walking
150458,walking
150461,walking
150462,walking
150463,walking
150477,walking
150478,walking
150482,walking
150484,walking
150487,standing
150489,walking
150491,walking
150493,walking
150497,walking
150498,walking
150500,walking
150501,walking
150503,walking
150516,walking
150519,walking
150521,sittingdown
150529,walking
150530,walking
150531,walking
150534,walking
150537,walking
150539,walking
150540,walking
150542,walking
150543,walking
150550,walking
150551,walking
150554,walking
150559,walking
150561,walking
150566,walking
150569,walking
150570,walking
150571,walking
150572,walking
150573,walking
150574,walking
150578,walking
150579,walking
150580,walking
150584,walking
150589,walking
150591,walking
150596,walking
150597,walking
150599,walking
150602,walking
150607,walking
150609,walking
150616,walking
150618,walking
150625,walking
150626,walking
150627,walking
150630,walking
150633,walking
150639,walking
150650,walking
150653,walking
150656,walking
150657,sittingdown
150658,walking
150660,walking
150665,walking
150666,walking
150670,walking
150673,walking
150676,walking
150678,walking
150679,walking
150682,walking
150684,standing
150686,walking
150690,walking
150691,walking
150692,walking
150693,walking
150694,walking
150697,walking
150699,walking
150704,walking
150707,walking
150708,walking
150718,walking
150725,walking
150734,walking
150736,walking
150738,walking
150740,walking
150745,walking
150746,walking
150750,walking
150751,walking
150754,walking
150755,walking
150761,walking
150762,walking
150766,walking
150769,sittingdown
150774,walking
150775,walking
150777,walking
150780,walking
150782,walking
150785,walking
150794,walking
150796,walking
150802,walking
150807,walking
150810,walking
150811,walking
150813,walking
150814,walking
150815,walking
150820,walking
150827,walking
150829,walking
150830,walking
150832,walking
150835,walking
150838,walking
150841,walking
150845,walking
150853,walking
150855,walking
150860,walking
150871,sittingdown
150873,walking
150876,standing
150878,walking
150879,standing
150883,walking
150887,walking
150892,walking
150894,walking
150897,walking
150898,walking
150902,walking
150906,walking
150907,walking
150908,walking
150911,walking
150914,walking
150915,walking
150921,walking
150922,walking
150928,walking
150929,walking
150931,walking
150934,walking
150937,walking
150939,walking
150942,walking
150944,sittingdown
150953,walking
150959,standing
150960,walking
150961,walking
150962,walking
150963,walking
150965,walking
150970,walking
150977,walking
150979,walking
150987,walking
150988,walking
150989,walking
150991,walking
150994,walking
150997,walking
151005,walking
151009,walking
151010,walking
151012,walking
151014,walking
151018,walking
151021,walking
151024,standing
151026,walking
151027,walking
151029,standing
151030,walking
151035,walking
151042,walking
151043,walking
151045,walking
151046,walking
151047,walking
151049,walking
151051,walking
151054,walking
151056,walking
151058,standing
151060,walking
151062,walking
151068,walking
151069,walking
151070,walking
151074,walking
151079,walking
151080,walking
151082,walking
151086,walking
151088,walking
151092,walking
151093,standing
151094,standing
151106,walking
151109,walking
151113,walking
151119,standing
151122,walking
151129,walking
151137,walking
151141,walking
151142,walking
151145,standing
151146,standing
151148,walking
151154,walking
151157,walking
151160,walking
151161,walking
151165,walking
151166,walking
151171,walking
151172,walking
151173,walking
151175,walking
151177,walking
151178,walking
151181,walking
151186,walking
151187,walking
151188,sittingdown
151190,walking
151191,walking
151192,walking
151196,walking
151198,walking
151203,walking
151204,walking
151205,walking
151206,standing
151207,walking
151213,walking
151223,standing
151224,walking
151227,walking
151229,walking
151230,walking
151232,walking
151233,walking
151238,walking
151241,walking
151244,walking
151246,walking
151251,standing
151253,walking
151256,walking
151259,walking
151260,walking
151261,walking
151265,walking
151276,walking
151278,walking
151280,walking
151287,walking
151288,walking
151289,walking
151297,walking
151298,walking
151299,walking
151301,walking
151303,walking
151308,walking
151311,walking
151314,walking
151316,walking
151317,walking
151318,standing
151320,standing
151322,walking
151339,walking
151342,walking
151346,walking
151347,walking
151349,walking
151360,walking
151361,walking
151367,walking
151370,walking
151378,walking
151380,walking
151383,walking
151385,walking
151389,walking
151390,walking
151392,walking
151398,walking
151404,walking
151406,walking
151408,walking
151409,standing
151412,walking
151415,walking
151419,walking
151426,walking
151431,walking
151432,walking
151433,walking
151435,walking
151439,walking
151441,walking
151443,standing
151444,standing
151445,walking
151446,walking
151457,walking
151462,walking
151466,walking
151469,walking
151472,walking
151475,walking
151478,walking
151481,walking
151487,walking
151490,walking
151491,walking
151492,walking
151493,standing
151495,walking
151496,walking
151500,walking
151503,walking
151509,walking
151512,walking
151513,walking
151520,walking
151523,walking
151537,walking
151542,walking
151547,walking
151548,walking
151550,walking
151553,walking
151555,walking
151557,walking
151560,walking
151564,walking
151566,walking
151567,walking
151576,walking
151577,walking
151582,standing
151585,walking
151586,walking
151588,walking
151589,walking
151591,walking
151595,walking
151596,walking
151597,walking
151598,standing
151600,walking
151601,walking
151602,walking
151603,walking
151609,walking
151610,walking
151612,walking
151615,walking
151621,walking
151624,walking
151626,walking
151630,walking
151632,walking
151633,walking
151634,standing
151636,walking
151639,walking
151643,walking
151645,walking
151646,walking
151649,walking
151651,walking
151652,walking
151655,walking
151656,walking
151657,walking
151663,walking
151671,walking
151672,walking
151673,walking
151676,walking
151680,walking
151684,walking
151686,walking
151691,walking
151694,walking
151700,walking
151702,walking
151703,standing
151705,walking
151713,standing
151716,walking
151717,walking
151718,walking
151719,walking
151731,standing
